media_source_key,legacy_path,previous_owner_pages,new_owner,role,sha256,decision_id,final_action,notes
asset:images/cortina-aluminio.jpg,images/cortina-aluminio.jpg,cortina-en-aluminio-serie-511-521.php|cortinas-enrollables-industriales.php|overhead-door.php,,,df5c7138ad94a2b00ea9e1a610c725c2598c6f6839feb9fe09a0196bcf73b758,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/CORTINA-EUROPEA.pdf,fichas/CORTINA-EUROPEA.pdf,cortina-europea.php,,,2376a9cde2c6e77709732af06375d56908e48f053c68bdcc762abab755b730c1,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/europea.jpg,images/europea.jpg,cortina-europea.php,,,0f0d8621f533b7266c519770cd09ebae682ac7d0088992431e7b170b2f1ddbb8,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/forma.png,images/forma.png,cortina-europea.php,,,315b8ca4bb47e834b9a295a80cdd91b9349821b35f74cb8d72ca35c4957c5b94,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/CORTINA-PLANA.pdf,fichas/CORTINA-PLANA.pdf,cortina-plana.php,,,770b078388423c4fdbdc7ed9faaa4be00b714b97df53cd154913ddb22286c51c,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/cortina2.jpg,images/cortina2.jpg,cortina-plana.php|puertas-residenciales.php,,,f631b9254d9636fea5c91580a0b9921e0dba8a60a2433d8e8a6a68dcf4ee04c2,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/detalle_plana.png,images/detalle_plana.png,cortina-plana.php,,,c339242d4cbbcd12631d8837454914b576d716f4440c772408ce35f731ee8db4,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/rolling-service-doors-600-brochure.pdf,fichas/rolling-service-doors-600-brochure.pdf,cortina-serie-600.php,,,4a57450a7d670dccad11fccb5751e91989e100a82357969bc2266ad4cf5bc2cf,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/serie-600.jpg,images/serie-600.jpg,cortina-serie-600.php,,,e88ed504543db1a72af8b98b84b3c048c2a247e812e2cc7f87c052cf2b6390c3,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/serie_600.png,images/serie_600.png,cortina-serie-600.php,,,1359e14587941620d83bf997795d54c17de69066a8f138cc6b3bb6d607a77c51,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Cortina-serie-610-620.pdf,fichas/Cortina-serie-610-620.pdf,cortina-serie-610.php,sql:productos:95,datasheet,da92b4c85c86a66b1cae255adcb4c0b61f75d37d36ef5272696bc922cd6ca838,Q01,MIGRATE,"Q01: parte de la union de medios de cortina-serie-610.php (propietario sql:productos:95); ver 07-q01-content-ownership.md."
asset:images/rolling-service-doors-610.jpg,images/rolling-service-doors-610.jpg,cortina-serie-610.php,sql:productos:95,featured_image,346c0e05d2eacdde803763958e445e9f2d14852c5ad427ade04d239cf4e44210,Q01,MIGRATE,"Q01: parte de la union de medios de cortina-serie-610.php (propietario sql:productos:95); ver 07-q01-content-ownership.md."
asset:fichas/rolling-steel-doors-610-620-brochure.pdf,fichas/rolling-steel-doors-610-620-brochure.pdf,cortina-serie-620.php,sql:productos:7,datasheet,9baa5d63b37b5e11e3877d383c1c6a1d79d45e9cac57495fad648de204da0883,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-620.php (ganador sql:productos:7); ver 01-q02-duplicate-resolution.md."
asset:images/cortina-620.jpg,images/cortina-620.jpg,cortina-serie-620.php|overhead-door.php,sql:productos:7,featured_image,772f456f3e6a7f8a7e6e6a57b13a180368b034464af956fb671fbb038928de13,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-620.php (ganador sql:productos:7); ver 01-q02-duplicate-resolution.md."
asset:fichas/rolling-service-doors-625-brochure.pdf,fichas/rolling-service-doors-625-brochure.pdf,cortina-serie-625.php,sql:productos:4,datasheet,acf807d4b213201e17a7394a08f10fa9bb4006885934ec12f34c447242dc3b69,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-625.php (ganador sql:productos:4); ver 01-q02-duplicate-resolution.md."
asset:images/rolling-service-door-625-wide.jpg,images/rolling-service-door-625-wide.jpg,cortina-serie-625.php|cortinas-enrollables-industriales.php|overhead-door.php,sql:productos:4,featured_image,c8d461b8c1a8dd1feab00b1b36d1657e9ed59a03544c18dd01959939192c980e,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-625.php (ganador sql:productos:4); ver 01-q02-duplicate-resolution.md."
asset:fichas/fireking-fire-door-systems-brochure.pdf,fichas/fireking-fire-door-systems-brochure.pdf,cortina-serie-630.php,sql:productos:11,datasheet,34ebbadb7104fa3c4cf032992b972b56450598be15c824b011b6ec460e08af24,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-630.php (ganador sql:productos:11); ver 01-q02-duplicate-resolution.md."
asset:images/fire-rated-door-630.jpg,images/fire-rated-door-630.jpg,cortina-serie-630.php|cortinas-enrollables-industriales.php|overhead-door.php,sql:productos:11,featured_image,42fffe3839a1efc5ef23e98d23f7865d440f32fb2f868818f9532c37c709ccdb,Q02,MIGRATE,"Q02: parte de la union de medios de cortina-serie-630.php (ganador sql:productos:11); ver 01-q02-duplicate-resolution.md."
asset:fichas/rolling-sheet-doors-790-780-770-brochure.pdf,fichas/rolling-sheet-doors-790-780-770-brochure.pdf,cortina-serie-790-cw.php,sql:productos:92,datasheet,0a52c0c24f7a2c24d62f3a2e9f272ab42daa35225e2284325469c1ada3e08b84,Q01,MIGRATE,"Q01: parte de la union de medios de cortina-serie-790-cw.php (propietario sql:productos:92); ver 07-q01-content-ownership.md."
asset:images/rolling-sheet-770-2.jpg,images/rolling-sheet-770-2.jpg,cortina-serie-790-cw.php,sql:productos:92,featured_image,e99ec942cdc228c7287461cf8f96223169f02c2bc5b39fc0c62e63eff69f67aa,Q01,MIGRATE,"Q01: parte de la union de medios de cortina-serie-790-cw.php (propietario sql:productos:92); ver 07-q01-content-ownership.md."
asset:images/serie_790_001.png,images/serie_790_001.png,cortina-serie-790-cw.php,sql:productos:92,gallery,ecd0ab2adb27d82cb8654ee311d15f89ad5a989949fcbfb460817666e5ff859f,Q01,MIGRATE,"Q01: parte de la union de medios de cortina-serie-790-cw.php (propietario sql:productos:92); ver 07-q01-content-ownership.md."
asset:images/cortinas.jpg,images/cortinas.jpg,cortinas-enrollables-de-aluminio.php,,,162de020937a83bb7e457ef83fdcc089ed6317aa0e977040b139b04464bb92f0,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/rolling-service-door-610-620-625-3.jpg,images/rolling-service-door-610-620-625-3.jpg,cortinas-enrollables-industriales.php,,,695b297ec4c4fe6f22cb03f162ef84a7a0f67b3fe7f569bd5d5bbfacf1ef122d,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/serie790.jpg,images/serie790.jpg,cortinas-enrollables-industriales.php,,,f3cdc6be9881b92a62743c851befba3a9850c096dbb17636673274574f792838,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/rolling-service-door-610-.jpg,images/rolling-service-door-610-.jpg,cortinas-enrollables-industriales.php,,,8b007bd98aadf3adbd0b62c002e9249727f983dc76671cc4799363bec2f07e78,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/fire-rated.jpg,images/fire-rated.jpg,cortinas-enrollables-industriales.php|fire-rated-doors-firestar-models-700-700c.php|industrial.php|wayne-dalton.php,sql:productos:13,featured_image,58403b51ea56f2414d970722afece2c97602b6b5f46dce9321f1a685f7e02258,Q02,MIGRATE,"Q02: parte de la union de medios de fire-rated-doors-firestar-models-700-700c.php (ganador sql:productos:13); ver 01-q02-duplicate-resolution.md."
asset:images/porte-rapide-vertigo-500x500.jpg,images/porte-rapide-vertigo-500x500.jpg,cortinas-enrollables-industriales.php|glg-porte-industriali.php|vertigo.php,sql:productos:42,featured_image,133ab5dad56d2a07ce82eeb8770a1a14403c4a72077f3e64035914d775576155,Q02,MIGRATE,"Q02: parte de la union de medios de vertigo.php (ganador sql:productos:42); ver 01-q02-duplicate-resolution.md."
asset:fichas/security-grilles-681-685-brochure.pdf,fichas/security-grilles-681-685-brochure.pdf,cortinas-ventiladas-685.php,,,2026c18226568907288a0541cc50b2beed90a8525ca750ebd6e188cc57e4fdf4,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/cross-3e.jpg,images/cross-3e.jpg,cross-3e.php|ditec-neos-y-neos.php,static:cross-3e.php,featured_image,374d88ad00847754778bed9e71c5cea7c88bf00ee311599d049227163f803971,Q04,MIGRATE,"Q04: parte de la ficha estatica static:cross-3e.php."
asset:images/detector.jpg,images/detector.jpg,detector-de-masas-max-eagle.php,static:detector-de-masas-max-eagle.php,featured_image,a7deb85f26069cf2ef7e35199219622636e3dc93d27cb307d386cf13c2ab6b3b,Q04,MIGRATE,"Q04: parte de la ficha estatica static:detector-de-masas-max-eagle.php."
asset:images/puerta-standard-lift.jpg,images/puerta-standard-lift.jpg,dockman.php|puertas-seccionales-industriales.php,,,e301b315c8b8bfd05d1199339fd66fdaf6ddfc8dc2291b703bc20a508141ec70,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/labio.jpg,images/labio.jpg,dockman.php|equipos-y-accesorios-para-anden-de-carga.php|labio-de-elevacion-mecanico-dockman.php|labio-elevacion-anden-carga.php,,,f85e98c7edf85101addaf8f60f05ab50e6469335f717a0148b6017d1693146a2,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/sellos.jpg,images/sellos.jpg,dockman.php|equipos-y-accesorios-para-anden-de-carga.php|sellos-de-anden.php|sellos-para-anden.php,sql:productos:52,gallery,627780d68a82c656dd32bf0404b6bb7bade1696cb9dfb49a60063d1c3d10e222,Q02,MIGRATE,"Q02: parte de la union de medios de sellos-de-anden.php (ganador sql:productos:52); ver 01-q02-duplicate-resolution.md."
asset:images/coritna_plana.png,images/coritna_plana.png,dockman.php,,,b60c34b05b30937d0e24c1e90ee22e09e46b590b56f48ffd4cd7c7bb89989014,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/Rampa-mecanica-Dockman.jpg,images/Rampa-mecanica-Dockman.jpg,dockman.php|dockman.php|rampa-niveladora.php|rampa-niveladora.php,,,4ee3711723679877a62579a4f6919332fdb1bc7699cad917b089a5a093e63b25,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/dod.jpg,images/dod.jpg,dod-automatizacion-compacto-y-potente-para-portones-seccionales-correderos-y-enrollables.php|operadores-puertas-ascendentes.php,static:dod-automatizacion-compacto-y-potente-para-portones-seccionales-correderos-y-enrollables.php,featured_image,3a38d759906641c5168fb5dd1511fb5d09e8079f56a5913762650b54ff3dd973,Q04,MIGRATE,"Q04: parte de la ficha estatica static:dod-automatizacion-compacto-y-potente-para-portones-seccionales-correderos-y-enrollables.php."
asset:images/accesorios.jpg,images/accesorios.jpg,doorlock.php|receptor-para-control-vehiculos.php,,,a9b8ba6ca5b89f594fd0314a9cc74e7a345e85bff7a3fc848b2464aef8057e8a,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/2012-10-11_1235.png,images/2012-10-11_1235.png,doorlock.php|puertas-contra-rayos-x.php|puertas-peatonales-hospitales.php|puertas-peatonales-rayos-x.php,sql:productos:30,featured_image,a5a6d2f9d55c82d4a61d10a953dfc02092056a23382445cc496a35e16e66dc7b,Q02,MIGRATE,"Q02: parte de la union de medios de puertas-contra-rayos-x.php (ganador sql:productos:30); ver 01-q02-duplicate-resolution.md."
asset:images/sph.jpg,images/sph.jpg,doorlock.php|puerta-estandar.php|puertas-peatonales-estandar-y-reforzada.php,,,0a35da608fea06419c52ed4036b2cba03b3506d6010ae28984ff3bacf5660671,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/puerta-metalica-hospital.png,images/puerta-metalica-hospital.png,doorlock.php|puerta-para-hospital.php|puertas-peatonales-hospitales.php,sql:productos:34,gallery,3550aa53ba992a87de085a73a3a226ee2c386bc96b24ffb69b7546cbe06b1083,Q01,MIGRATE,"Q01: parte de la union de medios de puerta-para-hospital.php (propietario sql:productos:34); ver 07-q01-content-ownership.md."
asset:fichas/CMDC-3717-3718-11.pdf,fichas/CMDC-3717-3718-11.pdf,energy-series-with-intellicore-37171-3-4.php,,,56136ae68c00fd76ee16c50cbaefabd8eb5ea8e581142f59287b5b05ab9c2ec1,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/M-28R.pdf,fichas/M-28R.pdf,energy-series-with-intellicore-37171-3-4.php,,,67f6755ea6dda16e29b80c476817018bf97a6f51857cdd5cdbc63dcbadafbb12,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/energy.jpg,images/energy.jpg,energy-series-with-intellicore-37171-3-4.php,,,5bbb55b3352ef2a33b25c00c800d3631770993091bae62756ba3d14af3de4c7f,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Clopay-3720-07.pdf,fichas/Clopay-3720-07.pdf,energy-series-with-intellicore-3720-3724-3722.php,sql:productos:19,datasheet,4b1e655cb7fe72789212f01e6578fba7773cfd0f2c7d4f03d968e666d3a82638,Q02,MIGRATE,"Q02: parte de la union de medios de energy-series-with-intellicore-3720-3724-3722.php (ganador sql:productos:19); ver 01-q02-duplicate-resolution.md."
asset:images/energy2.jpg,images/energy2.jpg,energy-series-with-intellicore-3720-3724-3722.php,sql:productos:19,featured_image,3f6b0b89f8cd6cdda059f8bfcb8b7b203cca75c651c830f56c5ce608afd8f9ab,Q02,MIGRATE,"Q02: parte de la union de medios de energy-series-with-intellicore-3720-3724-3722.php (ganador sql:productos:19); ver 01-q02-duplicate-resolution.md."
asset:images/rampak.jpg,images/rampak.jpg,equipos-y-accesorios-para-anden-de-carga.php|kelley.php|rampa-niveladora.php|rampas-de-anden-hidraulicas-kelley.php,,,5138524a5977f7ee7ae4087883ada8d285337f3c9893ccf901fda41228297a43,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/abrigo.jpg,images/abrigo.jpg,equipos-y-accesorios-para-anden-de-carga.php,,,f7ca24065bf2df72af51ec53f4685ab48293506c9e66defce72fb573e2d3700a,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Fast-Seal_LIT020520_ES-2.pdf,fichas/Fast-Seal_LIT020520_ES-2.pdf,fast-seal-high-performance-door.php,,,1c60f4dad940c2374e01206eb47e674ac1b696a580b516b470628bea19ae0217,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/fasts.jpg,images/fasts.jpg,fast-seal-high-performance-door.php,,,638a9b876898cab726f3897a33e4fcafcf0e6241e4a1d1128918444302ff343c,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/fast.jpg,images/fast.jpg,fast-seal-high-performance-door.php|puertas-rapidas.php,,,ec7d4828caa866cf129d5938e332e14f90db082993e0f41caf5b540c9ca2f422,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf,fire-rated-doors-firestar-models-700-700c.php,sql:productos:13,datasheet,6137445032abfcb7cd004f83e22ae56fd63defdf243609473eadad74cbde454f,Q02,MIGRATE,"Q02: parte de la union de medios de fire-rated-doors-firestar-models-700-700c.php (ganador sql:productos:13); ver 01-q02-duplicate-resolution.md."
asset:images/fire-ratedt.jpg,images/fire-ratedt.jpg,fire-rated-doors-firestar-models-700-700c.php,sql:productos:13,gallery,c87386b3da539683fdaa7f543dac493a63e00e530777d809f8a3db1a8b86cdc8,Q02,MIGRATE,"Q02: parte de la union de medios de fire-rated-doors-firestar-models-700-700c.php (ganador sql:productos:13); ver 01-q02-duplicate-resolution.md."
asset:images/demo-marketing-footer-dot.svg,images/demo-marketing-footer-dot.svg,footer.php,,,d57f8b5a7b9abe6a54664527368f30ccf1acd10660bfe78a0d33e647e0c5b336,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/logo-white@2x.png,images/logo-white@2x.png,footer.php|header.php|header.php,,,3fd00017ec40ba08f9c4a5dd4ef05be7729251725ffa8d8f26c2a6197704bfda,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/fotoceldas.jpg,images/fotoceldas.jpg,fotoceldas.php,static:fotoceldas.php,featured_image,554656f5ccef17088706885424140234a86ca4fbfa7cd515123b5417836bf3ed,Q04,MIGRATE,"Q04: parte de la ficha estatica static:fotoceldas.php."
asset:images/zip.jpg,images/zip.jpg,glg-porte-industriali.php,,,51e46c7232004f03999575b10606ed7fd31cb8a1b6193e389281de213affdb6d,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/alumina-1.jpg,images/alumina-1.jpg,glg-porte-industriali.php|kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php|puertas-rapidas.php,sql:productos:41,featured_image,487d546e69444e341ab3d8fcc7563d61a7fb8eadf2ba5afe0f52cf3a5db5d131,Q02,MIGRATE,"Q02: parte de la union de medios de kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php (ganador sql:productos:41); ver 01-q02-duplicate-resolution.md."
asset:images/zen.jpg,images/zen.jpg,gol-transmisores-de-cuatro-canales.php,static:gol-transmisores-de-cuatro-canales.php,featured_image,1a815e9e64380738c3075b364d03f010cd3b276decb1a8be9d0782df8ec9b530,Q04,MIGRATE,"Q04: parte de la ficha estatica static:gol-transmisores-de-cuatro-canales.php."
asset:images/favicon.png,images/favicon.png,header.php,,,6ca5135a496c86f0132b3bf337f362918aaa600324a026201da82305685dcd06,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/apple-touch-icon-57x57.png,images/apple-touch-icon-57x57.png,header.php,,,9a632b7eeaff829c60c2dc6192f06ea3229ab35f8cf8b290cfcd75549b3b417e,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/apple-touch-icon-72x72.png,images/apple-touch-icon-72x72.png,header.php,,,9fbdf0b3608bd8aa7f114fc39db9869fad538e51e325e1ffd4195780fefdaf75,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/apple-touch-icon-114x114.png,images/apple-touch-icon-114x114.png,header.php,,,214a8a9448200549b6b615ec9d86f55fbce535ab1334555a20c820f25bbe22d3,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/logo-black-big@2x.png,images/logo-black-big@2x.png,header.php,,,29a2e836da1bbca95dc8bceb9d23709a21bb355a74210cc611edc4347adcb41f,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:fichas/pistones-hidraulicos-lux.pdf,fichas/pistones-hidraulicos-lux.pdf,icaro-smart.php|lux-2b-y-lux-gv-piston-hidraulico-para-puerta-abatible.php,,,e947afb09fafdbf6cd5e566803fba0501ef0c4833bbd39fb31921c074783c5c0,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/2025-08-21_12h27_43.png,images/2025-08-21_12h27_43.png,icaro-smart.php,,,b31ede32746310ceb5d61ada8c93675e634d7c825dfaee487696ca30f7a2eaab,,REVIEW,"Uso documental no equivale a aprobación de propósito/identidad de medios."
asset:images/tg.png,images/tg.png,iconos-marcas.php|index-resp.php|marcas.php,brand:1,logo,e35d64230b9f55656ea1a1b11e5def6c8570d539d9bc70eb20ef864668fad405,,MIGRATE,"Ensayo técnico privado autorizado en Prompt 6; no aprobación del catálogo productivo. Uso explícito en ficha o directorio; bytes y tipo se validan."
asset:images/wayne-dayton.png,images/wayne-dayton.png,iconos-marcas.php|index-resp.php|marcas.php,brand:2,logo,4891a24e3058a072f2fc95025d61f870e39313500e4d4cf7a596cabaf1ead961,Q01,MIGRATE,"Q01: logo de marca brand:2 (evidencia: brand-master.csv:logo)."
asset:images/clopay.png,images/clopay.png,iconos-marcas.php|index-resp.php|marcas.php,brand:3,logo,ed413c1909a7344c4da7ad96762f12c624b6933debe62950e1deac166a5455cf,Q01,MIGRATE,"Q01: logo de marca brand:3 (evidencia: brand-master.csv:logo)."
asset:images/blue.png,images/blue.png,iconos-marcas.php|index-resp.php|marcas.php,brand:4,logo,f6bd405f9972e7ac65099158e447b92f8a59907abcde6b12952f58ad6497d50b,Q01,MIGRATE,"Q01: logo de marca brand:4 (evidencia: brand-master.csv:logo)."
asset:images/kelley.png,images/kelley.png,iconos-marcas.php|index-resp.php|marcas.php,brand:5,logo,0f34c8e7feeba659621ddf44ba689881887ce28ee8af6a36225f627777ab1c72,Q01,MIGRATE,"Q01: logo de marca brand:5 (evidencia: brand-master.csv:logo)."
asset:images/door.png,images/door.png,iconos-marcas.php|index-resp.php|marcas.php,brand:6,logo,0e3989fcba0dbd0c885df1794f41421b64d3328892866ff43f6d28b426cfb17d,Q01,MIGRATE,"Q01: logo de marca brand:6 (evidencia: brand-master.csv:logo)."
asset:images/rytec.png,images/rytec.png,iconos-marcas.php|index-resp.php|marcas.php,brand:7,logo,70025e2ed15beb5cd603e9eeafbc402aa3888318c0eb96eb65a5bc309b85f208,Q01,MIGRATE,"Q01: logo de marca brand:7 (evidencia: brand-master.csv:logo)."
asset:images/infraca.png,images/infraca.png,iconos-marcas.php|index-resp.php|marcas.php,brand:8,logo,2736a5b917542b130f07f43f10dd985dd0d636648c69d28a96559cb6d496658a,Q01,MIGRATE,"Q01: logo de marca brand:8 (evidencia: brand-master.csv:logo)."
asset:images/glg-porte-industriali.png,images/glg-porte-industriali.png,iconos-marcas.php|index-resp.php|marcas.php,brand:9,logo,ba622b483b1b0c8c1a8916f6636b9ac7fd2ee80ba586e9353b57dcb259337dfb,Q01,MIGRATE,"Q01: logo de marca brand:9 (evidencia: brand-master.csv:logo)."
asset:images/dockman.png,images/dockman.png,iconos-marcas.php|index-resp.php|marcas.php,brand:10,logo,4e042af377ab4037eaf79cc29b6598bd090c7b13c40d38e1e8d673a9180c652a,Q01,MIGRATE,"Q01: logo de marca brand:10 (evidencia: brand-master.csv:logo)."
asset:images/lift-master.png,images/lift-master.png,iconos-marcas.php|index-resp.php|marcas.php,brand:11,logo,21bcfd90dd51b6c0ad6755352c46937cfcea4c7886a85b1b76dd1daffe093874,Q01,MIGRATE,"Q01: logo de marca brand:11 (evidencia: brand-master.csv:logo)."
asset:images/bft.png,images/bft.png,iconos-marcas.php|index-resp.php|marcas.php,brand:12,logo,46ccac170004f8ccf2b33c66eda0fbed7c8ee587f105403dc8a0ed676b10d4c2,Q01,MIGRATE,"Q01: logo de marca brand:12 (evidencia: brand-master.csv:logo)."
asset:images/banner2.jpg,images/banner2.jpg,index-estatico.php|index-resp.php|index.php,,standalone_attachment,f93298d1854aead799c3a1e1f976a252db6c04609fcc2ede59a9f37ae349e3b3,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/banner3.jpeg,images/banner3.jpeg,index-estatico.php|index.php,,standalone_attachment,d167c40c0a90d773d8f1cfa30b95853e36b169f3b91399be1299f13d42f2a482,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/banner4.jpg,images/banner4.jpg,index-estatico.php|index.php,,standalone_attachment,1d5ee34dde909d9ac42174d80359b75d3e2ef1ed10fe7b54d2745c10881d9bd6,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/industrial-home.jpg,images/industrial-home.jpg,index-estatico.php|index.php,,standalone_attachment,5719d8dbb52e32356f4db1fb9c626936d889aac3b21887eb69145821fd7182b4,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/home-bg-01.jpg,images/home-bg-01.jpg,index-estatico.php|index-estatico.php|index-estatico.php|index-estatico.php|index.php|index.php|index.php|index.php,,standalone_attachment,7c9fd799c6adb019065b6e5eecd6577ee9b7f38e818d9e094e7795c79502fda3,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/home-comercial.jpg,images/home-comercial.jpg,index-estatico.php|index.php,,standalone_attachment,12c74b2a81f15f8ed8c3c5f1211367d8b969c2c219b1e9f8c570ae7a55c2d374,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/equipos-accesorios-anden-carga.jpeg,images/equipos-accesorios-anden-carga.jpeg,index-estatico.php|index.php,,standalone_attachment,a3d2ced9486056908bb6e2dbc54f3c7c35783e1e6572879af9075cc7c5372ba1,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/salida-emergencia.png,images/salida-emergencia.png,index-estatico.php|index.php,,standalone_attachment,36cbd8db2fceef33508ae0095a685338ef3aadb52a0caf64d5c3f0380f64cd6f,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/PuertasIncendios.jpeg,images/PuertasIncendios.jpeg,index-estatico.php|index.php,,standalone_attachment,40db8926349179c5ab735abf4401842bb60f6bd9f5b0682ea9909ad569ae1a9f,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/puerta-metalica-hospital.jpg,images/puerta-metalica-hospital.jpg,index-estatico.php|index.php,,standalone_attachment,23e6ede7c9dc5fe93f013e80cb3deeb6c6d48e04c7d1df70f2fc5c9b90c4e0d9,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/residencial-2.png,images/residencial-2.png,index-estatico.php|index.php,,standalone_attachment,b0f4cc3dbc62ed1ccd15bbf25c72934d64d7725d6c9a394f45c4f35d8fcb6967,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/quienes1.jpg,images/quienes1.jpg,index-estatico.php|index-resp.php|index.php,,standalone_attachment,ff7ca7816862d97929d7e9ccbb276bd78c49b638b12eb835b5e6439dbe2d54f0,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/banner3.jpg,images/banner3.jpg,index-resp.php,,standalone_attachment,44e60f676d169a31f503ee8795f46eb7631c34a4c12e379150cc09246ad4d17c,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
asset:images/demoresidencial.jpg,images/demoresidencial.jpg,index-resp.php|puertasresidenciales.php,,standalone_attachment,5f5712484f7538876fdebcd0d5b2777c946437dc1c4eef8a08dc5a8ed4f91455,,MIGRATE,"R-M04: referencia pública literal (media-usage-evidence.csv PUBLIC_SOURCE) desde una página aprobada por R-G02-LOW."
