entity_key,source_type,legacy_id,legacy_file,legacy_url,action,planned_result,wordpress_id,confidence,notes,media_validation
asset:multimedia/imagenes/productos/767f11dc0883082b81f4eaae35d90e9039cb5f91.jpg,media,,multimedia/imagenes/productos/767f11dc0883082b81f4eaae35d90e9039cb5f91.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/76e3890393102cb6b12439fa59fcd3daf697c4b0.jpg,media,,multimedia/imagenes/productos/76e3890393102cb6b12439fa59fcd3daf697c4b0.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/777af8715ec59c1dd9f57debbfbc9d39057ed698.png,media,,multimedia/imagenes/productos/777af8715ec59c1dd9f57debbfbc9d39057ed698.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/77b0c6ec1387c0e3bd2b4267590e989a9fe2edde.jpg,media,,multimedia/imagenes/productos/77b0c6ec1387c0e3bd2b4267590e989a9fe2edde.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/786cb4ffd9d80545d703ef6dcf3b4a550a974bbf.jpg,media,,multimedia/imagenes/productos/786cb4ffd9d80545d703ef6dcf3b4a550a974bbf.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/78badd13084d652203832ca46c50be6692d62efe.jpg,media,,multimedia/imagenes/productos/78badd13084d652203832ca46c50be6692d62efe.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7937b9a56ffe3e173f0425809ef4acbfe2f9f899.jpg,media,,multimedia/imagenes/productos/7937b9a56ffe3e173f0425809ef4acbfe2f9f899.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/79cdf0e6a43fdbc9712b705c316f770fff9e16a0.png,media,,multimedia/imagenes/productos/79cdf0e6a43fdbc9712b705c316f770fff9e16a0.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7ab9760f7762d7108333bc8929244dabaf5a1a80.jpg,media,,multimedia/imagenes/productos/7ab9760f7762d7108333bc8929244dabaf5a1a80.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7b45855c9264b960d0a1874234a482c72e0a903f.png,media,,multimedia/imagenes/productos/7b45855c9264b960d0a1874234a482c72e0a903f.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7c0fd576dfab73127ba2b6a7680e6f9c1a12c5d3.jpg,media,,multimedia/imagenes/productos/7c0fd576dfab73127ba2b6a7680e6f9c1a12c5d3.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7c63d98e2de25e70435ec7a20697ac9b55f459c4.jpg,media,,multimedia/imagenes/productos/7c63d98e2de25e70435ec7a20697ac9b55f459c4.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7cc0adccf35d29a0f5c19f48b83b45f5d22a9fa2.jpg,media,,multimedia/imagenes/productos/7cc0adccf35d29a0f5c19f48b83b45f5d22a9fa2.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7cda3ba23b38b8c15c54bae00080d52818a4b449.jpg,media,,multimedia/imagenes/productos/7cda3ba23b38b8c15c54bae00080d52818a4b449.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7d1e30fda170054cf7f443645c9e0a742b9586c1.jpg,media,,multimedia/imagenes/productos/7d1e30fda170054cf7f443645c9e0a742b9586c1.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7dfed22ac3481de1283758308facb47a8c962d87.jpg,media,,multimedia/imagenes/productos/7dfed22ac3481de1283758308facb47a8c962d87.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7e26ed50cf94e4610fca8ad8410ec8e35d13efae.jpg,media,,multimedia/imagenes/productos/7e26ed50cf94e4610fca8ad8410ec8e35d13efae.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7e88b3f5e28a6b2bfb8cbe9cc2e5677e1e4b678a.jpg,media,,multimedia/imagenes/productos/7e88b3f5e28a6b2bfb8cbe9cc2e5677e1e4b678a.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7e8e6a03838bf09a7e6b570cdf01f6f52edf4573.jpg,media,,multimedia/imagenes/productos/7e8e6a03838bf09a7e6b570cdf01f6f52edf4573.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7f376916f03fad306b84460a29500cc97d397ffc.jpg,media,,multimedia/imagenes/productos/7f376916f03fad306b84460a29500cc97d397ffc.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7f546aa6221bd0f7a6ac0c0024f4b8e9a522cebc.jpg,media,,multimedia/imagenes/productos/7f546aa6221bd0f7a6ac0c0024f4b8e9a522cebc.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7fb5512d920fbd52d4dc04c632b59823a9725018.jpg,media,,multimedia/imagenes/productos/7fb5512d920fbd52d4dc04c632b59823a9725018.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/7fd9c267482220b810e02e6dcc1f8f38fc703ca0.jpg,media,,multimedia/imagenes/productos/7fd9c267482220b810e02e6dcc1f8f38fc703ca0.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8019d0970a6d41029b0181e0628d300d8f55aa0f.jpg,media,,multimedia/imagenes/productos/8019d0970a6d41029b0181e0628d300d8f55aa0f.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/80ca64801602e6acbe9e6b81a8a6d2e62121b5e1.png,media,,multimedia/imagenes/productos/80ca64801602e6acbe9e6b81a8a6d2e62121b5e1.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/82abe95530f79e3ad097ee6ae5066924d28d09b4.jpg,media,,multimedia/imagenes/productos/82abe95530f79e3ad097ee6ae5066924d28d09b4.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/83f58b88466e210b732634a6465a785e0c2af1dd.jpg,media,,multimedia/imagenes/productos/83f58b88466e210b732634a6465a785e0c2af1dd.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/84a3fb4d47676c72700e01ffef13869d13df95d0.png,media,,multimedia/imagenes/productos/84a3fb4d47676c72700e01ffef13869d13df95d0.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/85289e572e3a01ca44fd21d11895fc064badcb98.png,media,,multimedia/imagenes/productos/85289e572e3a01ca44fd21d11895fc064badcb98.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/85d24e48369d0a7118f486466e0e0970943adc7b.jpg,media,,multimedia/imagenes/productos/85d24e48369d0a7118f486466e0e0970943adc7b.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/867dbd67d4bd43f14172663d5313d63a2d99fdd7.jpg,media,,multimedia/imagenes/productos/867dbd67d4bd43f14172663d5313d63a2d99fdd7.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,media,,multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/87c1f2c31a38a98c948c0e15ace8b6f3704db568.jpg,media,,multimedia/imagenes/productos/87c1f2c31a38a98c948c0e15ace8b6f3704db568.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/87e46879fdef3ba8497a6ed8ea72d951dc216604.jpg,media,,multimedia/imagenes/productos/87e46879fdef3ba8497a6ed8ea72d951dc216604.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/881abe3c923d095d913a27bb0e6e1bbdc7fe5d27.jpg,media,,multimedia/imagenes/productos/881abe3c923d095d913a27bb0e6e1bbdc7fe5d27.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/88f26fd8bdede3d99ca22d6b4e623887c6b57e2b.jpg,media,,multimedia/imagenes/productos/88f26fd8bdede3d99ca22d6b4e623887c6b57e2b.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8922e98a3da26029699b651e2142ae0c40c30f38.jpg,media,,multimedia/imagenes/productos/8922e98a3da26029699b651e2142ae0c40c30f38.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8927c1c829d045edb267d085549e4a3c0ac18094.jpg,media,,multimedia/imagenes/productos/8927c1c829d045edb267d085549e4a3c0ac18094.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/89d3299b01f3c1859f55795b42072e81f8420ced.jpg,media,,multimedia/imagenes/productos/89d3299b01f3c1859f55795b42072e81f8420ced.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8a01a0b15a8f21cacbe4051f72dd0b5b7423c2aa.jpg,media,,multimedia/imagenes/productos/8a01a0b15a8f21cacbe4051f72dd0b5b7423c2aa.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8a91e70aa48e289e53afb744b8ab5905aa28bab3.jpg,media,,multimedia/imagenes/productos/8a91e70aa48e289e53afb744b8ab5905aa28bab3.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8a96527fa59064d0acfba1dabc8f3eee204c22f6.png,media,,multimedia/imagenes/productos/8a96527fa59064d0acfba1dabc8f3eee204c22f6.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8bd6409ce597fa97a6ba8b73c9ccc4c316940651.jpg,media,,multimedia/imagenes/productos/8bd6409ce597fa97a6ba8b73c9ccc4c316940651.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8c024868ca40e707c5d8aa7cd8c77e3a5c5197d0.jpg,media,,multimedia/imagenes/productos/8c024868ca40e707c5d8aa7cd8c77e3a5c5197d0.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8c12a4fa46746e8273fa31b0446dc58c4e45f9ab.jpg,media,,multimedia/imagenes/productos/8c12a4fa46746e8273fa31b0446dc58c4e45f9ab.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8d82661c26a146e579b35d5d684e241ad1f07ba3.jpg,media,,multimedia/imagenes/productos/8d82661c26a146e579b35d5d684e241ad1f07ba3.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/8d8e034b4e79a10cbe1157403d17649929de2478.jpg,media,,multimedia/imagenes/productos/8d8e034b4e79a10cbe1157403d17649929de2478.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/907e7e11aea84fa85c3a0a4702d9ddb3bc65358d.png,media,,multimedia/imagenes/productos/907e7e11aea84fa85c3a0a4702d9ddb3bc65358d.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/916be49efa327a89da10ac2428292fd3668f99ca.jpg,media,,multimedia/imagenes/productos/916be49efa327a89da10ac2428292fd3668f99ca.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/91bf9243dd9b9672e622e11dbc742febd4ed62e6.png,media,,multimedia/imagenes/productos/91bf9243dd9b9672e622e11dbc742febd4ed62e6.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/926302008c1602ab304b65ebd037083485a500e7.jpg,media,,multimedia/imagenes/productos/926302008c1602ab304b65ebd037083485a500e7.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/92f0a121e30874685886bc84d73b8a0095a12d51.jpg,media,,multimedia/imagenes/productos/92f0a121e30874685886bc84d73b8a0095a12d51.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/935de74258fc7221b3cb96d1070e4d18f78dcc08.jpg,media,,multimedia/imagenes/productos/935de74258fc7221b3cb96d1070e4d18f78dcc08.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/93b18e6e320e4dcd86f9abd8f7fb23b2a8ff6616.png,media,,multimedia/imagenes/productos/93b18e6e320e4dcd86f9abd8f7fb23b2a8ff6616.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/94658a84acf1c9b6313a3b98308804a9f43be80a.jpg,media,,multimedia/imagenes/productos/94658a84acf1c9b6313a3b98308804a9f43be80a.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/94788e08323c6e3d808456a25a213d85328f14ad.jpg,media,,multimedia/imagenes/productos/94788e08323c6e3d808456a25a213d85328f14ad.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/94d27b3194467dcb855b353ca624fd2e17893b84.png,media,,multimedia/imagenes/productos/94d27b3194467dcb855b353ca624fd2e17893b84.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9518132905db9212212811e71bedbdb1335865ea.jpg,media,,multimedia/imagenes/productos/9518132905db9212212811e71bedbdb1335865ea.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/95559418eeb6380d3d63011f2133abdafd7ad83b.jpg,media,,multimedia/imagenes/productos/95559418eeb6380d3d63011f2133abdafd7ad83b.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/96d0859f605e96e1ba6573ed9ea3e2b2337c708e.png,media,,multimedia/imagenes/productos/96d0859f605e96e1ba6573ed9ea3e2b2337c708e.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/98f6207432de8fa536ffe2b807146d9c3323d2c5.jpg,media,,multimedia/imagenes/productos/98f6207432de8fa536ffe2b807146d9c3323d2c5.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9989990198bbae12dadf41624629613e330c4a4e.jpg,media,,multimedia/imagenes/productos/9989990198bbae12dadf41624629613e330c4a4e.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9aa38823e5b22f19d72fa30337e9b3f497cc70e2.jpg,media,,multimedia/imagenes/productos/9aa38823e5b22f19d72fa30337e9b3f497cc70e2.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9b60cffbc10625a7809087ec6b6492886fb5ff6d.jpg,media,,multimedia/imagenes/productos/9b60cffbc10625a7809087ec6b6492886fb5ff6d.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9b7e698f83991a058eccae73a155559aab8814f2.jpg,media,,multimedia/imagenes/productos/9b7e698f83991a058eccae73a155559aab8814f2.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9b81a3e9fd65480307286e1e6b768ba2e61c605c.jpg,media,,multimedia/imagenes/productos/9b81a3e9fd65480307286e1e6b768ba2e61c605c.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9c2ee5d29f115847094c54d51f65a3e944e70a3e.jpg,media,,multimedia/imagenes/productos/9c2ee5d29f115847094c54d51f65a3e944e70a3e.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9d20d8e48b8565a39ea925f2840b451fd04aac5c.png,media,,multimedia/imagenes/productos/9d20d8e48b8565a39ea925f2840b451fd04aac5c.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9d43b74fca6d03c2921089462fad7b8882f85c04.jpg,media,,multimedia/imagenes/productos/9d43b74fca6d03c2921089462fad7b8882f85c04.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9d8293d2552af7c3220a5c661b57d89d14397861.jpg,media,,multimedia/imagenes/productos/9d8293d2552af7c3220a5c661b57d89d14397861.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,media,,multimedia/imagenes/productos/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9db4a72492ef7498455cb31d0c2469d6bf3ea557.jpg,media,,multimedia/imagenes/productos/9db4a72492ef7498455cb31d0c2469d6bf3ea557.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9f2043632042e29a5493eee70accb18cb61784f7.jpg,media,,multimedia/imagenes/productos/9f2043632042e29a5493eee70accb18cb61784f7.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg,media,,multimedia/imagenes/productos/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9f616ea442571aab7dd31b607f2e61cb6c21cb6e.jpg,media,,multimedia/imagenes/productos/9f616ea442571aab7dd31b607f2e61cb6c21cb6e.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/9fe1ef7a4e6207d877a10bb6d851b696b7d88d68.jpg,media,,multimedia/imagenes/productos/9fe1ef7a4e6207d877a10bb6d851b696b7d88d68.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/a090fa0e4ae914f964fe8751f7c89510b240d9aa.png,media,,multimedia/imagenes/productos/a090fa0e4ae914f964fe8751f7c89510b240d9aa.png,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/a0f24a959ebee1bfce3818888f00370129cd9538.jpg,media,,multimedia/imagenes/productos/a0f24a959ebee1bfce3818888f00370129cd9538.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/a1676423cffaf6b20561713fc6b2e50befc8f324.jpg,media,,multimedia/imagenes/productos/a1676423cffaf6b20561713fc6b2e50befc8f324.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,media,,multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
asset:multimedia/imagenes/productos/a1d8e053b5e4e8536d0fa6faf1e303d523b10f3d.jpg,media,,multimedia/imagenes/productos/a1d8e053b5e4e8536d0fa6faf1e303d523b10f3d.jpg,,REVIEW,REVIEW,0,STRONG_INFERENCE,"Uso documental no equivale a aprobación de propósito/identidad de medios.",VALID_BYTES_REQUIRES_APPROVAL
