legacy_url,source_type,source_identity,wordpress_object_id,current_url,resolution,confidence,reason,classification,wp_type
https://puertasyserviciosindustriales.com/operadores-puertas-seccionales-cortinas.php,page,php:operadores-puertas-seccionales-cortinas.php,229,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:13) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/overhead-door.php,page,php:overhead-door.php,68,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (brand:1) exists but not published (review); term/product still in review",BRAND_PAGE,psi_marca
https://puertasyserviciosindustriales.com/p45-7-piston-hidraulico-para-puerta-abatible.php,page,php:p45-7-piston-hidraulico-para-puerta-abatible.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/pas-sensores-volumetricos.php,page,php:pas-sensores-volumetricos.php,1172,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:pas-sensores-volumetricos.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/phobos-n-piston-electromecanico.php,page,php:phobos-n-piston-electromecanico.php,,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:46) has no real WordPress object yet",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/politica-privacidad.php,page,php:politica-privacidad.php,1482,,KEEP_PENDING,CONFIRMED,"EXPLICIT_EDITORIAL_MAPPING: docs/frontend/institutional-frontend.md: Privacidad ID1482 creada fuera del importador, draft, LEGAL_CONTENT_PENDING",INSTITUTIONAL_PAGE,page
https://puertasyserviciosindustriales.com/predadoor-nxt-door.php,page,php:predadoor-nxt-door.php,1127,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:37) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/productos.php,page,php:productos.php,,,KEEP_PENDING,CONFIRMED,"Clasificación UTILITY (Q12, sin decisión editorial todavía): controlador/endpoint, no página de contenido fija",UTILITY,
https://puertasyserviciosindustriales.com/puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,page,php:puert-seccional-de-acero-sin-aislamiento-430-uso-medio.php,1363,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:66) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-contra-explosion.php,page,php:puerta-contra-explosion.php,1120,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:26) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-contra-incendio.php,page,php:puerta-contra-incendio.php,222,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:5) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puerta-de-acero-acanalado-modelos-524.php,page,php:puerta-de-acero-acanalado-modelos-524.php,1355,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:18) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-de-acero-acanalado.php,page,php:puerta-de-acero-acanalado.php,1355,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:18) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-estandar-reforzada.php,page,php:puerta-estandar-reforzada.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puerta-estandar.php,page,php:puerta-estandar.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puerta-holandesa.php,page,php:puerta-holandesa.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puerta-para-hospital.php,page,php:puerta-para-hospital.php,1125,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:34) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccionabl-acero-perfiles-422-uso-pesado.php,page,php:puerta-seccionabl-acero-perfiles-422-uso-pesado.php,1366,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:69) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-perfiles-418.php,page,php:puerta-seccional-de-acero-perfiles-418.php,1365,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:68) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-perfiles-432-uso-medio.php,page,php:puerta-seccional-de-acero-perfiles-432-uso-medio.php,1369,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:71) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,page,php:puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,131,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:63) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,page,php:puerta-seccional-de-acero-sin-aislamiento-424-uso-pesado.php,1362,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:65) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-593-uso-medio.php,page,php:puerta-seccional-de-acero-thermacore-593-uso-medio.php,1370,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:72) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-594-uso-medio.php,page,php:puerta-seccional-de-acero-thermacore-594-uso-medio.php,1371,http://localhost/psindustrial-wordpress/wordpress/producto/puerta-seccional-de-acero-thermacore-594-uso-medio/,REDIRECT_301,STRONG_INFERENCE,"EDITORIAL_MAPPING(Q01): Q01: contenido de puerta-seccional-de-acero-thermacore-594-uso-medio.php ya es propiedad de sql:productos:73; no se crea Page independiente.",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-595-uso-pesado.php,page,php:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,1374,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:puerta-seccional-de-acero-thermacore-595-uso-pesado.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-599-uso-muy-pesado.php,page,php:puerta-seccional-de-acero-thermacore-599-uso-muy-pesado.php,1143,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:75) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puerta-seccional-de-acero-thermacore-serie-592.php,page,php:puerta-seccional-de-acero-thermacore-serie-592.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puerta-y-fijos-louver.php,page,php:puerta-y-fijos-louver.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-blindadas.php,page,php:puertas-blindadas.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-contra-incendio.php,page,php:puertas-contra-incendio.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-contra-rayos-x.php,page,php:puertas-contra-rayos-x.php,1123,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:30) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puertas-de-garaje-aisladas.php,page,php:puertas-de-garaje-aisladas.php,,,KEEP_PENDING,CONFIRMED,"LEGITIMATE_SLUG_CONFLICT: entidad en conflicto de slug preexistente (uno de los conflictos editoriales protegidos); requiere decisión humana antes de poder crear cualquier objeto, nunca se resuelve automáticamente",SEO_LANDING,
https://puertasyserviciosindustriales.com/puertas-enrollables-de-garage.php,page,php:puertas-enrollables-de-garage.php,,,KEEP_PENDING,CONFIRMED,"LEGITIMATE_SLUG_CONFLICT: entidad en conflicto de slug preexistente (uno de los conflictos editoriales protegidos); requiere decisión humana antes de poder crear cualquier objeto, nunca se resuelve automáticamente",SEO_LANDING,
https://puertasyserviciosindustriales.com/puertas-industriales-dockman.php,page,php:puertas-industriales-dockman.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-peatonales-estandar-y-reforzada.php,page,php:puertas-peatonales-estandar-y-reforzada.php,,,KEEP_PENDING,CONFIRMED,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",CATEGORY_PAGE,
https://puertasyserviciosindustriales.com/puertas-peatonales-hospitales.php,page,php:puertas-peatonales-hospitales.php,223,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:6) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-peatonales-rayos-x.php,page,php:puertas-peatonales-rayos-x.php,247,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:34) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-peatonales-tipo-holandesa.php,page,php:puertas-peatonales-tipo-holandesa.php,242,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:29) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-rapidas-enrollables.php,page,php:puertas-rapidas-enrollables.php,1189,,KEEP_PENDING,CONFIRMED,"IDENTITY_MAPPING: objeto propio existe pero no está publicado (draft); no se redirige a contenido no público",SEO_LANDING,page
https://puertasyserviciosindustriales.com/puertas-rapidas.php,page,php:puertas-rapidas.php,232,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:17) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-residenciales.php,page,php:puertas-residenciales.php,1190,,KEEP_PENDING,CONFIRMED,"IDENTITY_MAPPING: objeto propio existe pero no está publicado (draft); no se redirige a contenido no público",SEO_LANDING,page
https://puertasyserviciosindustriales.com/puertas-salida-emergencia.php,page,php:puertas-salida-emergencia.php,221,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:4) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,page,php:puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-aisladas-thermospan.php,page,php:puertas-seccionales-de-acero-aisladas-thermospan.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-modelo-2415.php,page,php:puertas-seccionales-de-acero-modelo-2415.php,1116,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:15) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-perfiles-426.php,page,php:puertas-seccionales-de-acero-perfiles-426.php,1368,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:70) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,page,php:puertas-seccionales-de-acero-sin-aislamiento-420-uso-pesado.php,132,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:64) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puertas-seccionales-de-acero-thermacore-598-uso-liviano.php,page,php:puertas-seccionales-de-acero-thermacore-598-uso-liviano.php,1142,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:74) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/puertas-seccionales-de-aluminio-521.php,page,php:puertas-seccionales-de-aluminio-521.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/puertas-seccionales-industriales.php,page,php:puertas-seccionales-industriales.php,67,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:8) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertas-y-fijos-louver.php,page,php:puertas-y-fijos-louver.php,243,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:30) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/puertasresidenciales.php,page,php:puertasresidenciales.php,249,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:36) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/q-silent-max-eagle-3-4-hp.php,page,php:q-silent-max-eagle-3-4-hp.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/qik-barreras-automaticas-de-hasta-58-m.php,page,php:qik-barreras-automaticas-de-hasta-58-m.php,1173,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:qik-barreras-automaticas-de-hasta-58-m.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/rampa-niveladora-mecanica-blue-giant.php,page,php:rampa-niveladora-mecanica-blue-giant.php,1118,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:23) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/rampa-niveladora.php,page,php:rampa-niveladora.php,226,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:10) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/rampas-de-anden-hidraulicas-kelley.php,page,php:rampas-de-anden-hidraulicas-kelley.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/rampas-de-anden-hidraulicas.php,page,php:rampas-de-anden-hidraulicas.php,1137,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:53) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/rampas-de-anden-mecanicas.php,page,php:rampas-de-anden-mecanicas.php,1140,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:56) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/rapida-apilable.php,page,php:rapida-apilable.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/rapida-enrollable-industrial.php,page,php:rapida-enrollable-industrial.php,1128,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:38) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/receptor-para-control-vehiculos.php,page,php:receptor-para-control-vehiculos.php,235,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:20) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/residencial.php,page,php:residencial.php,224,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:7) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/retenedor-de-vehiculos.php,page,php:retenedor-de-vehiculos.php,1357,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:22) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/retenedor-vehiculos-hvr303.php,page,php:retenedor-vehiculos-hvr303.php,1153,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:146) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/retenedores-de-vehiculos-automatico.php,page,php:retenedores-de-vehiculos-automatico.php,1174,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:retenedores-de-vehiculos-automatico.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/retenedores-de-vehiculos.php,page,php:retenedores-de-vehiculos.php,237,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:22) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/rolli-zip.php,page,php:rolli-zip.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/rytec.php,page,php:rytec.php,256,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (brand:7) exists but not published (review); term/product still in review",BRAND_PAGE,psi_marca
https://puertasyserviciosindustriales.com/sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,page,php:sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,1175,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/sector-reset.php,page,php:sector-reset.php,1176,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:sector-reset.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/sellos-de-anden.php,page,php:sellos-de-anden.php,1136,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:52) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/sellos-nacionales.php,page,php:sellos-nacionales.php,,,KEEP_PENDING,STRONG_INFERENCE,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",PRODUCT_PAGE,
https://puertasyserviciosindustriales.com/sellos-para-anden-shelter-de-soporte-flexible.php,page,php:sellos-para-anden-shelter-de-soporte-flexible.php,1154,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:148) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/sellos-para-anden.php,page,php:sellos-para-anden.php,238,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:23) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/semaforos-senalizaciones-para-anden.php,page,php:semaforos-senalizaciones-para-anden.php,239,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:24) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/serie-620.php,page,php:serie-620.php,1367,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:7) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/serie-x130-motor-para-cortina-oculto.php,page,php:serie-x130-motor-para-cortina-oculto.php,1133,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:45) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/sg-onixx-600.php,page,php:sg-onixx-600.php,1177,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:sg-onixx-600.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/shelter-abrigo-estacionario-blue-giant.php,page,php:shelter-abrigo-estacionario-blue-giant.php,1117,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:21) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,page,php:smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,1178,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/soluciones.php,page,php:soluciones.php,,,KEEP_PENDING,CONFIRMED,"q01-q04-url-mapping.csv: KEEP_REVIEW, sin propietario aprobado todavía",CATEGORY_PAGE,
https://puertasyserviciosindustriales.com/sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,page,php:sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,1179,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/star1000-receptor-comercial.php,page,php:star1000-receptor-comercial.php,1180,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:star1000-receptor-comercial.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/star4-vehicle-restraint.php,page,php:star4-vehicle-restraint.php,1119,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:25) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/tiras-plasticas-hawaianas.php,page,php:tiras-plasticas-hawaianas.php,,,KEEP_PENDING,CONFIRMED,"LEGITIMATE_SLUG_CONFLICT: entidad en conflicto de slug preexistente (uno de los conflictos editoriales protegidos); requiere decisión humana antes de poder crear cualquier objeto, nunca se resuelve automáticamente",SEO_LANDING,
https://puertasyserviciosindustriales.com/tiras-plasticas.php,page,php:tiras-plasticas.php,231,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (category:16) exists but not published (review); term/product still in review",CATEGORY_PAGE,psi_categoria
https://puertasyserviciosindustriales.com/traffic.php,page,php:traffic.php,1181,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:traffic.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/upper-up8e-barreras-automaticas-de-hasta-8-m.php,page,php:upper-up8e-barreras-automaticas-de-hasta-8-m.php,1182,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:upper-up8e-barreras-automaticas-de-hasta-8-m.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/vertigo.php,page,php:vertigo.php,1131,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (sql:productos:42) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/wayne-dalton.php,page,php:wayne-dalton.php,251,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (brand:2) exists but not published (review); term/product still in review",BRAND_PAGE,psi_marca
https://puertasyserviciosindustriales.com/wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,page,php:wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,1183,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
https://puertasyserviciosindustriales.com/xel-5-selector-de-llave.php,page,php:xel-5-selector-de-llave.php,1184,,KEEP_PENDING,CONFIRMED,"EDITORIAL_MAPPING target (static:xel-5-selector-de-llave.php) exists but not published (draft); term/product still in review",PRODUCT_PAGE,psi_producto
,page,php:PHPMailer/get_oauth_token.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-af.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ar.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-as.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-az.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-ba.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-be.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
,page,php:PHPMailer/language/phpmailer.lang-bg.php,,,INTENTIONALLY_GONE,CONFIRMED,"Clasificación LEGACY_INTERNAL: infraestructura interna del CMS legacy, nunca fue contenido público",LEGACY_INTERNAL,
