legacy_path,filename,detected_type,extension,used_by,usage_type,migrate,confidence,notes,file_ids,original_ids,sha256,duplicate_paths,direct_reference_count
images/puerta-holandesa.jpg,puerta-holandesa.jpg,image/jpeg,.jpg,page:centros-comerciales.php|page:doorlock.php|page:puerta-holandesa.php|page:puertas-peatonales-tipo-holandesa.php|page:puertas-salida-emergencia.php|page:puertas-y-fijos-louver.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,0f140512ff050cae8344d3c8916f7959220e55dfebebcb7e9f4f7e1a462ec698,system/files/images/categorias/41fac25bf3c4f3389882019d1f274fd418b8facb|system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,6
images/puerta-infraca.jpg,puerta-infraca.jpg,image/jpeg,.jpg,page:rapida-enrollable-industrial.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,4c33c507ce731401d82bf29182b5546a7df6cdc1db6ceb653bf1fe6c0a090084,system/files/images/productos/1353d4c5d6fc4d96cdd001e6284c4cabe1d632c9,1
images/puerta-infraca02.jpg,puerta-infraca02.jpg,image/jpeg,.jpg,page:rapida-enrollable-industrial.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,5334bfd459f85f0540168d564c3fac0582946df48150647db65ef7e4e566a64b,system/files/images/productos/83a6ec78d40fa21f9a4823626e7117bd2bac7943,1
images/puerta-infraca1.jpg,puerta-infraca1.jpg,image/jpeg,.jpg,page:puertas-rapidas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,fd65e772e5dfc38a10d7b00d6012669fff996da703d3aa1525018f37634966a4,system/files/images/productos/480de804a97c7cc053d671704d026ceb6d7854d1,1
images/puerta-metalica-blindada-1.jpg,puerta-metalica-blindada-1.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,ef70a96a8bf5351ce09f44ca2c8e4ff9ef21701ad4bf3d2ea9950b586e3b6f64,,0
images/puerta-metalica-hospital.jpg,puerta-metalica-hospital.jpg,image/jpeg,.jpg,page:index-estatico.php|page:index.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,23e6ede7c9dc5fe93f013e80cb3deeb6c6d48e04c7d1df70f2fc5c9b90c4e0d9,,2
images/puerta-metalica-hospital.png,puerta-metalica-hospital.png,image/png,.png,page:doorlock.php|page:puerta-para-hospital.php|page:puertas-peatonales-hospitales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,3550aa53ba992a87de085a73a3a226ee2c386bc96b24ffb69b7546cbe06b1083,system/files/images/categorias/0730f48454726934e392a937efc6b2c9e432e7c6,3
images/puerta-metalica-louver.jpg,puerta-metalica-louver.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,e41a41148fa33c5d13292aa0799f324b2c284f80b70ab6c71373f5ad13807754,,0
images/puerta-metalica-louver.png,puerta-metalica-louver.png,image/png,.png,page:centros-comerciales.php|page:doorlock.php|page:puertas-salida-emergencia.php|page:puertas-y-fijos-louver.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,5d2f4b493c2b08a9f6c500ae2c0242023d06f5295fcd56fd52e8974a46dfc9dc,system/files/images/categorias/1a32b8fec0f204084918378fed8404a7eacd559f,4
images/puerta-standard-lift.jpg,puerta-standard-lift.jpg,image/jpeg,.jpg,page:dockman.php|page:puertas-seccionales-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,e301b315c8b8bfd05d1199339fd66fdaf6ddfc8dc2291b703bc20a508141ec70,system/files/images/productos/1625e35ccee3962a89133370c3ef64b6c9eefa6a,2
images/puerta432.jpg,puerta432.jpg,image/jpeg,.jpg,page:puerta-seccional-de-acero-perfiles-432-uso-medio.php|page:puertas-seccionales-industriales.php|page:soluciones.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,89985092a942575637985f370ee8ff7215e9107e90db9931af2bd85f2d7bf301,system/files/images/productos/5f90d35f71ae101ed088c67403da1540d91d1192,3
images/puerta432t.png,puerta432t.png,image/png,.png,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,9b7276bf73c2f4c985225bd9739f36022118f2fe35977b9e09e123e2081e62f5,,0
images/puerta593.jpg,puerta593.jpg,image/jpeg,.jpg,page:puerta-seccional-de-acero-thermacore-593-uso-medio.php|page:puertas-seccionales-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,b4168948c8f7b418f2caba3888b19c8d05c2c34dcedd58f236c573e24291ada3,system/files/images/productos/5ebb1b9e7cdf30669798fa316af64842a73c5a56,2
images/puerta593t.png,puerta593t.png,image/png,.png,page:puerta-seccional-de-acero-thermacore-593-uso-medio.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,72a267b89e5b0600626023073f6c4c6509f1b2eeab15bb957164c91e1c8b8747,,1
images/puerta594.jpg,puerta594.jpg,image/jpeg,.jpg,page:puerta-seccional-de-acero-thermacore-594-uso-medio.php|page:puertas-seccionales-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,e0b0fcc5f64da11a8ac90554bd19936b55a66cdf3f12636921ee060234034732,system/files/images/productos/fce70ded3bd3b58293eed84c658aedaa60d10a2e,2
images/puerta594t.png,puerta594t.png,image/png,.png,page:puerta-seccional-de-acero-thermacore-594-uso-medio.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,ae22bea3ad2ed262a750510410229df5acdf7781f29dd10fb621cbd740d6f220,,1
images/puerta595.jpg,puerta595.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,317738a59824479e82001fcdf59408257b7bf454f11151951a6f97c976a5df1a,,0
images/puerta595t.png,puerta595t.png,image/png,.png,page:puerta-seccional-de-acero-thermacore-595-uso-pesado.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,cac5baae0fa2d19b2fc6841afc0a669fe4d867d6f1e9fddef92b95183d0e6a4c,,1
images/puerta598.jpg,puerta598.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,086c748fa7c203c11d5e66fa6a0bacffc568fa121f5fd8ed90b64810ef61bb5a,,0
images/puerta598t.png,puerta598t.png,image/png,.png,page:puertas-seccionales-de-acero-thermacore-598-uso-liviano.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,f81334945b15d4c92886d6d8506981f004b881bfb617f19c2aba1b60c3a72268,,1
images/puerta599.jpg,puerta599.jpg,image/jpeg,.jpg,page:puerta-seccional-de-acero-thermacore-599-uso-muy-pesado.php|page:puertas-seccionales-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,4f4c7200a1d2b415cd91c00c6997d98ac25e5929d70eeebed2a60360be9d60ca,system/files/images/productos/f3eecd701088dbca1956b577ef1de1c1762edced,2
images/puertaboom.jpg,puertaboom.jpg,image/jpeg,.jpg,page:contra-exposion.php|page:doorlock.php|page:puerta-contra-explosion.php|page:puerta-contra-incendio.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,a8f42eccb24686ed83b3c05800b19a0c33cbf08e106597011e22cc22b0b8f831,system/files/images/categorias/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33|system/files/images/productos/3ba01a39dd2e04651a35a7f2a8c2aab034f58f33,4
images/puertas-rapida-apilable.png,puertas-rapida-apilable.png,image/png,.png,page:puertas-rapidas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,e4eb7e5449fb832f15215db0d3f051d1c1fde7cedb8c2116e0b494406dfd9a1d,system/files/images/productos/8ffd98efe5201d900181b34107af50002abe8ed8,1
images/PuertasIncendios.jpeg,PuertasIncendios.jpeg,image/jpeg,.jpeg,page:index-estatico.php|page:index.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,40db8926349179c5ab735abf4401842bb60f6bd9f5b0682ea9909ad569ae1a9f,,2
images/Puerta_Standar_Reforzada.png,Puerta_Standar_Reforzada.png,image/png,.png,page:centros-comerciales.php|page:doorlock.php|page:puerta-estandar-reforzada.php|page:puertas-peatonales-estandar-y-reforzada.php|page:puertas-salida-emergencia.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,f4eb1ee1751e83d4ff390ffc61d3f20b0beccecd154b161ce73c98965d2d5ecc,system/files/images/categorias/cfae2414005ec241e35e2be9039da54013a231e9|system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9,5
images/pwr.jpg,pwr.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,4b3e4ccf21a01ba4896acbf5317a89344cb980a5fca0b1390d6691b72a68315e,,0
images/qik.jpg,qik.jpg,image/jpeg,.jpg,page:comercial.php|page:qik-barreras-automaticas-de-hasta-58-m.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,28e4334631dce49d435714ae24d03684a2f9b205f361818c59211a3de24deb89,system/files/images/categorias/9022847e37c72e9a2de76dcdf7c2e22b08cf6cb0,2
images/quienes-int.jpg,quienes-int.jpg,image/jpeg,.jpg,page:nosotros.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,2d518c8bd06e7eeaf543e2dbbbe4dec2da46f9c47b4d4144bd8e3911a16c9bc0,,1
images/quienes1.jpg,quienes1.jpg,image/jpeg,.jpg,page:index-estatico.php|page:index-resp.php|page:index.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,ff7ca7816862d97929d7e9ccbb276bd78c49b638b12eb835b5e6439dbe2d54f0,,3
images/quienes2.jpg,quienes2.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,f39b4c3f2282c9d0812721b4052324df0b68f8d24024057dad4875e46b9e9e1a,,0
images/Rampa-mecanica-Dockman.jpg,Rampa-mecanica-Dockman.jpg,image/jpeg,.jpg,page:dockman.php|page:rampa-niveladora.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,4ee3711723679877a62579a4f6919332fdb1bc7699cad917b089a5a093e63b25,system/files/images/productos/70e2bb241375fb73400925ead25cfba2d93a8ebf,4
images/rampa.jpg,rampa.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,566716bf540131e86e5caa0e6d173f951bfb39df6341260340d119e4550e9721,,0
images/rampah.jpg,rampah.jpg,image/jpeg,.jpg,page:rampas-de-anden-hidraulicas.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,dd4ad9853ae8e34a76aa6feceae62502572e8a3dc42a251dce7a9d3581cea926,,1
images/rampak.jpg,rampak.jpg,image/jpeg,.jpg,page:equipos-y-accesorios-para-anden-de-carga.php|page:kelley.php|page:rampa-niveladora.php|page:rampas-de-anden-hidraulicas-kelley.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,5138524a5977f7ee7ae4087883ada8d285337f3c9893ccf901fda41228297a43,system/files/images/categorias/158ffcb904bc82f2a7d2ec143de37e00730d04bd|system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,4
images/rampam.jpg,rampam.jpg,image/jpeg,.jpg,page:rampas-de-anden-mecanicas.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,a0c6bbe552147527689dc24d2dcac7353fa11344b10c345a6bd393c330c39383,,1
images/rapida.jpg,rapida.jpg,image/jpeg,.jpg,page:infraca-quality-doors.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,92abddde67d71745a1b04770eff45807b78c886fdfbfdce6f9e1c0a18774313a,system/files/images/productos/2c006fdef8fe51071aae29b8947fc2d51d1b6c71,1
images/rayos.jpg,rayos.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,ceb6de4f0355c6a35f1539fdd4a9909fc7bf6e8b10ddba6c5230114f3fbced29,,0
images/rayos.png,rayos.png,image/png,.png,page:puertas-contra-rayos-x.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,ef9a16b4f47bf8243867b7fab6b5552f78caabec66b7120e57110d08b589ad4c,system/files/images/productos/007c9191f5b7800de9549cd241c2b4dba8a9bb9f,1
images/reforzada.png,reforzada.png,image/png,.png,page:puerta-estandar-reforzada.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,867363354fc4393a19a4b41921685352244a6385a986b0076d4c18433fdb69c3,system/files/images/productos/94c7f9e458a3b78898415bc349658edb756a09f2,1
images/reforzadas.jpg,reforzadas.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,08544906a3de0ee372e44aa7702eaa7c8bd17b0c3b60e48effee504c3b59a8ed,,0
images/residencial-2.jpg,residencial-2.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,9485d3413846e3800b868a3db2807ff7b02de36d2c8ec662e8e1968a33ad42ff,,0
images/residencial-2.png,residencial-2.png,image/png,.png,page:index-estatico.php|page:index.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,b0f4cc3dbc62ed1ccd15bbf25c72934d64d7725d6c9a394f45c4f35d8fcb6967,,2
images/residencial.jpg,residencial.jpg,image/jpeg,.jpg,page:operadores-puerta-corrediza-residencial.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,f98547a95703268bc2cdfa59195986520957f05d5722ad3c33e2ca93592c75f0,,1
images/retenedor.jpg,retenedor.jpg,image/jpeg,.jpg,page:blue-giant.php|page:equipos-y-accesorios-para-anden-de-carga.php|page:retenedor-de-vehiculos.php|page:retenedores-de-vehiculos.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,d12a22736b30faa534cd0f9d8914ac8851486ff97d6ce705ff88f5f566a0ff45,system/files/images/categorias/8ca911b748068c9bef002de96ef743ecefb9886b|system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b,4
images/revolving.jpg,revolving.jpg,image/jpeg,.jpg,page:1500-revolving-door.php|page:comercial.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,5c387080f1adb199666ebbb9993bb04091fa641db6ef94fd586b3e9328e8e99b,system/files/images/categorias/393bf5523829b0a76434527d0737623ed3951b63,2
images/rhx-operator.jpg,rhx-operator.jpg,image/jpeg,.jpg,page:operador-comercial-rhx.php|page:overhead-door.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,8becb828134e493d441117dc9921620c5825a515f7fb88f424085b75e776ba49,system/files/images/productos/88115255793f083c25821dff5017d74a6b542988,2
images/rhx.jpg,rhx.jpg,image/jpeg,.jpg,page:operador-para-perfilados-comerciales-jst.php|page:operadores-puertas-seccionales-cortinas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,722ad71a1cc774af2fe4069c6ee850c6a5f73681009c127a45757a0d55fe3103,system/files/images/productos/37cb85d2747bda7e0195e84c2b086452e745c35f,2
images/rmx.jpg,rmx.jpg,image/jpeg,.jpg,page:operador-para-perfilados-comerciales-sel.php|page:operadores-puertas-seccionales-cortinas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,4d932cd0a983bb2ff7afcc12c2291bc9650d31b152ec29254ce3b158578e5f67,system/files/images/productos/6703592bfd849be6bda7eea4a8296f3e11ed8198,2
images/Rolli-Zip-1.jpg,Rolli-Zip-1.jpg,image/jpeg,.jpg,page:rolli-zip.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,ed2a2692ddae195e26d6894ef5e9b38e1888119507d7d0715471748b3bc0c6db,,1
images/rolli-zip.png,rolli-zip.png,image/png,.png,page:puertas-rapidas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,2d23bf8983e997ee47e71f23faa462ad1deb286b68691cf8bb12e53413643f1b,system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed,1
images/rolli.jpg,rolli.jpg,image/jpeg,.jpg,page:sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,33ff425938af1b286d1ea7b0edf7d84b6000cf8160984f4d7fbe2030c71e1c77,,1
images/rolli2.jpg,rolli2.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,632a5519034771d282d460a79d499e205f05c6b53792e608850aee22e3f03e61,,0
images/rolling-service-door-600.jpg,rolling-service-door-600.jpg,image/jpeg,.jpg,page:centros-comerciales.php|page:cortinas-enrollables-industriales.php|page:overhead-door.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,251d04717bc5499f1707bc080bf7a1d1960a3d8000c12f9bd6e27e3923a7b594,system/files/images/productos/e6d8a9c021af46599e25526f7afa2c9689eba705,3
images/rolling-service-door-610-.jpg,rolling-service-door-610-.jpg,image/jpeg,.jpg,page:cortinas-enrollables-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,8b007bd98aadf3adbd0b62c002e9249727f983dc76671cc4799363bec2f07e78,system/files/images/productos/72df998778c03bc863d043d89ff44bd56b0095ab,1
images/rolling-service-door-610-620-625-3.jpg,rolling-service-door-610-620-625-3.jpg,image/jpeg,.jpg,page:cortinas-enrollables-industriales.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,695b297ec4c4fe6f22cb03f162ef84a7a0f67b3fe7f569bd5d5bbfacf1ef122d,system/files/images/productos/0b26a7b20dd4d467cf9a57c9a5cba26cafbf6203,1
images/rolling-service-door-625-wide.jpg,rolling-service-door-625-wide.jpg,image/jpeg,.jpg,page:cortina-serie-625.php|page:cortinas-enrollables-industriales.php|page:overhead-door.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,c8d461b8c1a8dd1feab00b1b36d1657e9ed59a03544c18dd01959939192c980e,system/files/images/productos/0dd525f64a0290377628938328d07d21668c7f22,3
images/rolling-service-doors-610.jpg,rolling-service-doors-610.jpg,image/jpeg,.jpg,page:cortina-serie-610.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,346c0e05d2eacdde803763958e445e9f2d14852c5ad427ade04d239cf4e44210,,1
images/rolling-sheet-770-2.jpg,rolling-sheet-770-2.jpg,image/jpeg,.jpg,page:cortina-serie-790-cw.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,e99ec942cdc228c7287461cf8f96223169f02c2bc5b39fc0c62e63eff69f67aa,system/files/images/productos/d408fb7a83adf1cd66a9048080210be3b617cb29,1
images/rsx.jpg,rsx.jpg,image/jpeg,.jpg,page:operador-para-cortina-enrrollable-rsx.php|page:operadores-puertas-seccionales-cortinas.php,IMAGE_USED|EXACT_DUPLICATE_BYTES,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,197b793185a90868231a4c73798ba10cfc59098b45b65a87746b6592e2772146,system/files/images/productos/20ec2b66b713306ac6d2d213bcce8d6810712eef,2
images/rytec.png,rytec.png,image/png,.png,brand:7|page:iconos-marcas.php|page:index-resp.php|page:marcas.php,IMAGE_USED|LOGO,MUST_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,70025e2ed15beb5cd603e9eeafbc402aa3888318c0eb96eb65a5bc309b85f208,,4
images/s592.jpg,s592.jpg,image/jpeg,.jpg,,IMAGE_APPARENTLY_UNUSED,REVIEW,UNKNOWN,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas. Ausencia de referencia literal no demuestra desuso; puede haber carga dinamica o enlace externo.",,,ae8ffb801179e4c4a6260457e9b22b10deca22226a4799a2a6aa46daea733282,,0
images/salida-emergencia.png,salida-emergencia.png,image/png,.png,page:index-estatico.php|page:index.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,36cbd8db2fceef33508ae0095a685338ef3aadb52a0caf64d5c3f0380f64cd6f,,2
images/sectional-steel-door-416.jpg,sectional-steel-door-416.jpg,image/jpeg,.jpg,page:puerta-seccional-de-acero-sin-aislamiento-416-uso-muy-pesado.php,IMAGE_USED,SHOULD_MIGRATE,CONFIRMED,"Referencias estaticas/SQL, no prueba de trafico ni render. Igual hash no autoriza eliminar rutas.",,,74ab6da81e311e649bc7834327842d0c5c9fcccb57c4b0f2c2770a7a326ee945,,1
