source_namespace,source_key,legacy_id,legacy_file,legacy_url,source_classification,wordpress_object_type,wordpress_internal_name,target_candidate_key,proposed_action,decision_status,execution_approved,confidence,source_hash,evidence,notes
php,php:system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,,system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,ee3aa39cf1ffd79e927850cc3963f1775d418cb984e81a3e600a9c3e6dc58178,docs/migration/content-master.csv#system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,,system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,cce208e80d9c452b021fa15fa1b6f901ed04bb6ccb74952f77b75b57ddfb8cf7,docs/migration/content-master.csv#system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,,system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,9470aa6301caabf9d4c4e1ddaa1ee159c0b49511e47f7be60a3d58018985c4db,docs/migration/content-master.csv#system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,,system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,5494021d112d6ef390a13bd97905874e03bbf1bc975c8504e7b00883bf15c096,docs/migration/content-master.csv#system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,,system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,b006b68888ba599dc3af9096087326abd356a7a624561575c61af596ae6783d9,docs/migration/content-master.csv#system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PayPalPro.class.php,,system/libs/CoreLibrary/PayPalPro.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,61650e81599eadd819a7ece85408339786fa123d71ce6479a5a7cf7fb36dc06c,docs/migration/content-master.csv#system/libs/CoreLibrary/PayPalPro.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/PermissionStrategy.class.php,,system/libs/CoreLibrary/PermissionStrategy.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,6b98539bb932cd23217ea57594f78e7127844e39c52fa83fab214054c156b4d7,docs/migration/content-master.csv#system/libs/CoreLibrary/PermissionStrategy.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/RestHTTP.class.php,,system/libs/CoreLibrary/RestHTTP.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,c034b33bca861c24787012e4a4be793143726da0c81054ed0614e52612fd2347,docs/migration/content-master.csv#system/libs/CoreLibrary/RestHTTP.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Security/Authentification.class.php,,system/libs/CoreLibrary/Security/Authentification.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,d84f8355aeb86935fcf7610ff484b290d9ac13d732abca802fe943397e216722,docs/migration/content-master.csv#system/libs/CoreLibrary/Security/Authentification.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Security/CaptchaSecurityImage.class.php,,system/libs/CoreLibrary/Security/CaptchaSecurityImage.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,6b6791a8462569d03cdc50047eeee0755d6660c71168185836860fc7b035a69e,docs/migration/content-master.csv#system/libs/CoreLibrary/Security/CaptchaSecurityImage.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/CountryISOCodes.class.php,,system/libs/CoreLibrary/Util/CountryISOCodes.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,21976f1466279402d5b2326cd5f52daf264404a005694ade608a898752ae458a,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/CountryISOCodes.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/Date.class.php,,system/libs/CoreLibrary/Util/Date.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,65d6b2498641a4f6d59c4ed1ed6fc565c845a02e09ca7247c6d139f4bf8e2b3f,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/Date.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/Email.class.php,,system/libs/CoreLibrary/Util/Email.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,f61db3974137dcf7423a00c8cc9e45c9c70c7a5d67ed2b82637b861e55c9b832,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/Email.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/FriendlyURL.class.php,,system/libs/CoreLibrary/Util/FriendlyURL.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,0ea1e412fb9be0b9609dba140dfad9c94c12f97468e71154aa1adac5fcbee7c0,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/FriendlyURL.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/HTML.class.php,,system/libs/CoreLibrary/Util/HTML.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,9d3ab251197d41e07289f70cbaaef9b9e29cda9a57f6e45e42fb777323faaaba,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/HTML.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/Server.class.php,,system/libs/CoreLibrary/Util/Server.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,3ac762d48b3e9872c64fe991ad12aa38ee8e67b968bad6986652086220bd945d,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/Server.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/SocialNetwork.class.php,,system/libs/CoreLibrary/Util/SocialNetwork.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,231e8c5647421c2e31ec0e5fe536eca0fc5b823de91d9528fa03a4ec28edc3d2,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/SocialNetwork.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/State/MXState.class.php,,system/libs/CoreLibrary/Util/State/MXState.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,8e6e4a8868bec0805252c00534583438d1762d67ce2f8055e57340d49c6f5ad1,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/State/MXState.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/State/USState.class.php,,system/libs/CoreLibrary/Util/State/USState.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,b19d7f112c4215318a1dcec7ed13e7e9b0c0a96930095932700e264ebd4257f2,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/State/USState.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/State.class.php,,system/libs/CoreLibrary/Util/State.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,672bab6c8635588fe074650ab125290d6c00e3dee2e40c66e5b6a33c639e2d0a,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/State.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/String.class.php,,system/libs/CoreLibrary/Util/String.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,6b5b92a8585d2052497cccec97f0e558bb166c0783cdfda134342858f666a6df,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/String.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Util/USStates.class.php,,system/libs/CoreLibrary/Util/USStates.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,c4689fd2e5370786e1b967d61f7a712816e722224493218c6cb40a144f818b0c,docs/migration/content-master.csv#system/libs/CoreLibrary/Util/USStates.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/ErrorHandler.class.php,,system/libs/CoreLibrary/Validator/ErrorHandler.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,dadc55cacda3186869bb0a6b684dfba5e4bfeb0098fc0462016e550c061d6db6,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/ErrorHandler.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Exception.class.php,,system/libs/CoreLibrary/Validator/Exception.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,cdb27c83bcc568880645e20619d2e610b3801327d75b3130bbc1ce1f5b7c448d,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Exception.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/FileTester.class.php,,system/libs/CoreLibrary/Validator/FileTester.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,64ba23ebc7edc6cbe780f24bce225afbffd3f74c11f425656fadfa272c00a2f7,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/FileTester.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,,system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,98de11fe18c78232b7eee7f77ca90d52408abde9ecc5432a955af0c9cefaa9cb,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Address/ZipCode.class.php,,system/libs/CoreLibrary/Validator/Test/Address/ZipCode.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,f1ff5a8f3db588005c55d4e2c53492f95f17afc4c0e0f5e96cc3dee177f08c85,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Address/ZipCode.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/AlwaysNotValid.class.php,,system/libs/CoreLibrary/Validator/Test/AlwaysNotValid.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,cdb89d4666f8c31d4162ebf62adb6d5c22ff5bdd20852effc0599e5dceeacf7d,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/AlwaysNotValid.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Date/YYYYMMDD.class.php,,system/libs/CoreLibrary/Validator/Test/Date/YYYYMMDD.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,c2d13933cea1c2a2f6aae1c68a02db1ce88f5e716fc4e04caf23194b3eae538a,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Date/YYYYMMDD.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Date.class.php,,system/libs/CoreLibrary/Validator/Test/Date.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,bc8ec24ce7076a10153349a7b822181d01365cd4264932b7afbc709772a4b0db,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Date.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Email.class.php,,system/libs/CoreLibrary/Validator/Test/Email.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,a210b4776bffb975e000f945624c71fc9ae2a8e1fc2d4d75d79ae4b5848a7b5b,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Email.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Equal.class.php,,system/libs/CoreLibrary/Validator/Test/Equal.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,77665d247f8279c7b5ad89374288411f0f246b08936054e72b384b8547defa90,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Equal.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,96b553cdf5a9618393173afedff2b2d60a87d16babf5658ab1e7af2288f81187,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/FLV.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/FLV.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,7398fba3e82c5aebf23f62e32fa78793fe3f9b592f2aef412dfa55153544ea6b,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/FLV.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,e407e9188255a81cac4a94c21493bef2d473b72dec8850d1950165f156f2a15d,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/iPodM4V.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/iPodM4V.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,a82fdc494c6ce477996ab0719ad9016f36b69270b9a5d7214471f66939e3252b,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/iPodM4V.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/MPG4.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/MPG4.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,b1a07a18bbe9fe244ac567760646296d094177bee6194211b9ac724323f07222,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/MPG4.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,85ab63f149aebe115830bd5a4c689ba4410c34b278304979c4288d17d2952030,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/PPT.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/PPT.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,e7a2d913aa3974f8c2dc185e078c784ce30db04e18a0c555fd44d90d8e0e62a6,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/PPT.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,1a6aec5ee93e870a416ca3f74de985f2e55d24ca5c50c0ac8762678e386dc07e,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,f265e5ef58b8331850e124002fe4ceef46377fad4717e6ec8be9ee00cc70f183,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,,system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,9541d376cbe26f271ec212e7df40c62c4df123142efdd0444c89c83f67598862,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/NotEqual.class.php,,system/libs/CoreLibrary/Validator/Test/NotEqual.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,2187beb9d2bbc2b336fca3a87f4fb93f67b15f257e565546ec56b37d2419a32f,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/NotEqual.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/Between.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/Between.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,094364a3b622e854cca181295467b703e73c1a79d0d8a9439b0c60a8aed7c01a,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/Between.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/Float.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/Float.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,0a078e6cdb84e5b99d322d2191a1b5cb610be977b53d04dcdcb4d6e00c01c2c0,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/Float.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/Integer.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/Integer.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,7ccdf12074a9a1bb25d143d2ce8d19e2b4cd824f1f9878118155e42bd02b9ca6,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/Integer.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/Unsigned.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/Unsigned.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,45673af582426cb0d43f0a931ceae63d6c50f9d292d2bc34a6271668e7e831c8,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/Unsigned.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedFloat.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedFloat.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,aa955d9359da8444f75eff977b452c4c8bc6192de06308793b51f2ca19827111,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedFloat.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,4379f97a3296dfa52f9d43a677afcd7d332bf842cb894918cc98e83c7cc048a8,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/Numeric.class.php,,system/libs/CoreLibrary/Validator/Test/Numeric.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,c69e8b27b8bfb07e376a4db8ec2fb0c7c8a0586eca6868e44ded461287ab8323,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/Numeric.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/RegEx.class.php,,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,16709371a09f74478aa936dc9f697de2b90ebfe6fdd015ae23abf4dcb7dc3c86,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/RegEx.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/ReturnFalse.class.php,,system/libs/CoreLibrary/Validator/Test/ReturnFalse.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,7be8c7375d4007deab3febf433f868195d27ee2802c5fd0daa50a151b2101ad3,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/ReturnFalse.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,,system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,cf02587971c67b819223c3b88c86d9b399f078bf81ce6f6643dcabd7084774f0,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test/String.class.php,,system/libs/CoreLibrary/Validator/Test/String.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,94ec8e60dc8a03bcffde84bdf8f6a2ade93f5a10088a087dbf70095b4ed5dd64,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test/String.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Test.class.php,,system/libs/CoreLibrary/Validator/Test.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,725a4236ba023be43f26beb7d280d0f7bc371f89c47f3fe0c4f848159646a695,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Test.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/Tester.class.php,,system/libs/CoreLibrary/Validator/Tester.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,4395250e56c3f3354a34511a8c14e82e6459ba686c822282c12179a14b2caf2e,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/Tester.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator/TestException.class.php,,system/libs/CoreLibrary/Validator/TestException.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,fbc57a0e5510c25d7c54add6f3e11deaeff009dda720688a913f6a388a79b07d,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator/TestException.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/CoreLibrary/Validator.class.php,,system/libs/CoreLibrary/Validator.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,8b95a9c5d14ca9b73e7e32a6f02f209c5ed1bfbf4d093a14d6e2b1615c8dacd7,docs/migration/content-master.csv#system/libs/CoreLibrary/Validator.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/Entity/Search/Result/Video.class.php,,system/libs/Entity/Search/Result/Video.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,925335c70092442520716fadecbc24ff1eaa4cf4dcb921206264783d93f3396a,docs/migration/content-master.csv#system/libs/Entity/Search/Result/Video.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
php,php:system/libs/Entity/Util/VideoArray.class.php,,system/libs/Entity/Util/VideoArray.class.php,,LEGACY_INTERNAL,No content object,,,SKIP,ARCHITECTURE_ONLY,NO,CONFIRMED,d6f9e5110947f3a0f75c1aab819fbcbcee89c9fccc689d1f37f80f51a665ebdf,docs/migration/content-master.csv#system/libs/Entity/Util/VideoArray.class.php,Do not port CMS source; no deletion of legacy and no automatic URL redirect.
